Id,N_victimas,Fecha,Año,Mes,Dia de semana,Hora,Lugar_del_hecho,Tipo_de_calle,Calle,Cruce,Comuna,Xy (caba),Longitud,Latitud,Participantes,Victima_x,Acusado,Rol,Victima_y,Sexo,Edad
2021-0036,1,2021-05-09,2021,5,Domingo,6,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",AVENIDA,"PAZ, GRAL. AV.",True,11.0, 94486.28631712 103468.59928582,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,36.0
2021-0037,1,2021-05-11,2021,5,Jueves,7,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,True,13.0, 99707.12636872 107441.30935745,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,58.0
2021-0038,1,2021-05-14,2021,5,Viernes,11,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",True,14.0, 103373.45116327 105668.33246254,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,FEMENINO,44.0
2021-0039,1,2021-05-15,2021,5,Sabado,12,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,True,9.0, 96262.45081883 97363.01985851,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,BICICLETA,MASCULINO,86.0
2021-0040,1,2021-05-20,2021,5,Martes,5,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,"PAZ, GRAL. AV.",True,13.0, 99620.34936816 110483.29286598,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,27.0
2021-0041,1,2021-05-20,2021,5,Martes,8,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,True,14.0, 104902.75332390 105766.08933002,-58.40986646,-34.5772806,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,75.0
2021-0042,1,2021-05-21,2021,5,Viernes,5,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,False,9.0, 95040.52119933 98883.98738744,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,39.0
2021-0043,1,2021-05-22,2021,5,Sabado,18,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",True,9.0, 95975.76718859 97082.39835843,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,50.0
2021-0044,1,2021-05-25,2021,5,Jueves,2,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.",True,9.0, 99649.49576145 98143.82203448,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21.0
2021-0045,1,2021-05-26,2021,5,Miercoles,17,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,4.0, 107903.91828587 98767.43091425,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,22.0
2021-0046,1,2021-05-31,2021,5,Lunes,2,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,True,15.0, 100272.31336486 104833.49710745,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,20.0
2021-0047,1,2021-06-02,2021,6,Miercoles,16,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE",True,4.0, 103794.38334006 96997.15780313,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,59.0
2021-0048,1,2021-06-03,2021,6,Martes,9,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,True,12.0, 97525.48112402 106595.29222041,-58.49026573,-34.5698141,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,BICICLETA,MASCULINO,44.0
2021-0049,1,2021-06-03,2021,6,Martes,20,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",False,8.0, 100842.91519469 95589.55734164,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,74.0
2021-0050,1,2021-06-10,2021,6,Martes,13,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,False,13.0, 101448.53024105 107994.96785043,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,56.0
2021-0051,1,2021-06-15,2021,6,Jueves,19,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,True,4.0, 103932.07299582 96584.44861459,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,73.0
2021-0052,1,2021-06-20,2021,6,Domingo,5,"PAZ, GRAL. AV. 14723",AVENIDA,"PAZ, GRAL. AV.",False,8.0, 97067.24775528 94359.84584291,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,19.0
2021-0053,1,2021-06-20,2021,6,Domingo,12,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,False,15.0, 101770.58108820 103826.64826158,-58.44399875,-34.5947736,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,PEATON,MASCULINO,58.0
2021-0054,1,2021-06-22,2021,6,Jueves,14,TABARE Y EREZCANO,CALLE,TABARE,True,4.0, 103272.79484249 97185.20508662,-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,41.0
2021-0055,1,2021-06-29,2021,6,Jueves,12,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,True,3.0, 105304.23090859 102739.35602688,-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,47.0
2021-0056,1,2021-07-09,2021,7,Viernes,23,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,True,4.0, 103535.89012020 97690.49979847,-58.42473018,-34.6500828,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,BICICLETA,MASCULINO,60.0
2021-0057,1,2021-07-10,2021,7,Sabado,23,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,False,2.0, 106489.89755339 105947.16700228,-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,46.0
2021-0058,1,2021-07-21,2021,7,Miercoles,0,AV. GRAL. PAZ Y VEDIA,AVENIDA,"PAZ, GRAL. AV.",True,12.0, 97603.26759351 109241.33811464,-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,24.0
2021-0059,1,2021-07-22,2021,7,Martes,1,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",False,3.0, 106134.00626590 100157.65420238,-58.3964074,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,44.0
2021-0060,1,2021-07-22,2021,7,Martes,12,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",True,5.0, 103997.04813615 102012.34139150,-58.41971993,-34.6111224,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,80.0
2021-0061,1,2021-07-24,2021,7,Sabado,9,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.",True,4.0, 105303.77662691 97684.64886839,-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,FEMENINO,55.0
2021-0062,1,2021-07-27,2021,7,Jueves,7,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,False,4.0, 103966.14093695 98092.26779856,-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,AUTO,MASCULINO,73.0
2021-0063,1,2021-08-02,2021,8,Lunes,4,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",False,7.0, 99521.99764944 99532.20302798,-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,31.0
2021-0064,1,2021-08-02,2021,8,Lunes,20,"PAZ, GRAL. AV. Y TONELERO",AVENIDA,"PAZ, GRAL. AV.",True,9.0, 93948.70282497 97229.16264548,-58.52931141,-34.65422917,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,37.0
2021-0065,1,2021-08-06,2021,8,Viernes,8,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,True,6.0, 103350.94520286 100251.53397151,-58.42675754,-34.6269973,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,FEMENINO,63.0
2021-0066,1,2021-08-06,2021,8,Viernes,20,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,True,11.0, 93943.16495967 102026.75338495,-58.52933723,-34.61098186,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,59.0
2021-0067,1,2021-08-08,2021,8,Domingo,9,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,1.0, 107720.23994349 100176.85080944,-58.37910943,-34.62764718,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,27.0
2021-0068,1,2021-08-15,2021,8,Domingo,6,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.",False,11.0, 94651.77324467 101953.65862250,-58.52161176,-34.61164474,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,39.0
2021-0069,1,2021-08-20,2021,8,Viernes,17,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,False,14.0, 104564.52859898 104690.63252497,-58.41354692,-34.5869768,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,17.0
2021-0070,1,2021-08-28,2021,8,Sabado,8,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",True,8.0, 102171.86474787 97177.81588434,-58.43960781,-34.65470804,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,31.0
2021-0071,1,2021-08-31,2021,8,Jueves,16,SAN LUIS 2730,CALLE,SAN LUIS,False,3.0, 105389.46943359 103241.39184079,-58.4045461,-34.60003693,PEATON-MOTO,PEATON,MOTO,PEATON,PEATON,MASCULINO,88.0
2021-0072,1,2021-09-01,2021,9,Miercoles,19,CALLAO AV. Y PARAGUAY,AVENIDA,CALLAO AV.,True,2.0, 106445.10866138 103387.80115442,-58.39303911,-34.59871111,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,57.0
2021-0073,1,2021-09-18,2021,9,Sabado,12,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,DEL LIBERTADOR AV.,True,2.0, 106366.2976627 105013.87298990,-58.39391034,-34.58405348,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,BICICLETA,FEMENINO,76.0
2021-0074,1,2021-09-20,2021,9,Lunes,15,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",AVENIDA,"PAZ, GRAL. AV.",True,12.0, 96563.66494817 108815.73881056,-58.5007381,-34.5497951,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,55.0
2021-0075,1,2021-09-21,2021,9,Jueves,14,SALTA Y BRASIL,CALLE,SALTA,True,1.0, 107380.60401316 100153.47427104,-58.38281301,-34.62786038,PEATON-CARGAS,PEATON,CARGAS,PEATON,PEATON,MASCULINO,65.0
2021-0076,1,2021-10-16,2021,10,Sabado,6,"MORENO, PERITO AV. 2152",AVENIDA,"MORENO, PERITO AV.",False,7.0, 102153.60977503 97595.73281258,-58.43980799,-34.65094083,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,31.0
2021-0077,1,2021-10-18,2021,10,Lunes,7,DIRECTORIO AV. 1169,AVENIDA,DIRECTORIO AV.,False,6.0, 101767.56647933 99993.06655411,-58.44402387,-34.62933109,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,FEMENINO,31.0
2021-0078,1,2021-10-23,2021,10,Sabado,6,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,INDEPENDENCIA AV.,True,6.0, 103255.81315650 100797.78656418,-58.42779702,-34.62207347,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,22.0
2021-0079,1,2021-10-25,2021,10,Lunes,3,TUCUMAN 3112,CALLE,TUCUMAN,False,3.0, 104940.36054625 103137.08602294,-58.40944147,-34.60097942,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,MASCULINO,40.0
2021-0080,1,2021-10-28,2021,10,Martes,16,ARENALES Y 9 DE JULIO AV.,AVENIDA,ARENALES,True,1.0, 107387.05825032 103876.26437289,-58.38277479,-34.5943016,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,32.0
2021-0081,1,2021-11-02,2021,11,Jueves,13,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,False,4.0, 107979.30419282 99027.13636949,-58.37627355,-34.63800916,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,26.0
2021-0082,1,2021-11-06,2021,11,Sabado,4,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,AUTOPISTA 25 DE MAYO,False,3.0, 106179.07517962 100523.29161457,-58.39591856,-34.62453459,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,38.0
2021-0083,1,2021-11-09,2021,11,Jueves,0,CABILDO AV. Y OLAZABAL,AVENIDA,CABILDO AV.,True,13.0, 100459.06991201 107666.84775309,-58.45829717,-34.56015762,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,30.0
2021-0084,1,2021-11-11,2021,11,Martes,3,TAPALQUE Y BRUIX AV.,AVENIDA,TAPALQUE,True,9.0, 97421.40293646 98160.56984338,-58.49142611,-34.64584795,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,32.0
2021-0085,1,2021-11-20,2021,11,Sabado,18,"PAZ, GRAL. AV. Y EZEIZA",AVENIDA,"PAZ, GRAL. AV.",True,12.0, 95465.98721454 105701.33171467,-58.51271409,-34.57786555,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,49.0
2021-0086,1,2021-11-25,2021,11,Martes,10,RIVADAVIA AV. Y PUAN,AVENIDA,RIVADAVIA AV.,True,6.0, 101343.57441195 100636.86479169,-58.44864864,-34.62352826,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,75.0
2021-0087,1,2021-11-27,2021,11,Sabado,11,ESMERALDA 1359,CALLE,ESMERALDA,False,1.0, 107829.16426745 104166.84427133,-58.37795815,-34.59167894,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,PEATON,FEMENINO,73.0
2021-0088,1,2021-12-01,2021,12,Miercoles,15,AV. MOROE Y 3 DE FEBRERO,CALLE,MONROE,True,13.0, 100732.60222975 108177.68150062,-58.45531707,-34.55555257,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,45.0
2021-0089,1,2021-12-02,2021,12,Martes,1,AV. GAONA 3655,AVENIDA,GAONA AV.,False,11.0, 98804.41713890 100872.30706871,-58.47633683,-34.62140594,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,41.0
2021-0090,1,2021-12-10,2021,12,Viernes,11,AV. 9 DE JULIO Y LAVALLE,AVENIDA,9 DE JULIO AV.,True,1.0, 107467.87595573 102960.02837514,-58.38188582,-34.60256036,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,PEATON,MASCULINO,73.0
2021-0091,1,2021-12-11,2021,12,Sabado,23,BAIGORRIA Y VICTOR HUGO,CALLE,BAIGORRIA,True,10.0, 94810.03686085 100710.80080255,-58.51989389,-34.62284918,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MOTO,MASCULINO,24.0
2021-0092,1,2021-12-12,2021,12,Domingo,6,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,RIVADAVIA AV.,True,3.0, 105258.35368554 102122.93231400,-58.4059686,-34.61011987,PEATON-AUTO,PEATON,AUTO,PEATON,PEATON,FEMENINO,50.0
2021-0093,1,2021-12-13,2021,12,Lunes,17,AV. RIESTRA Y MOM,AVENIDA,RIESTRA AV.,True,7.0, 102728.60090138 98186.24929177,-58.43353773,-34.64561636,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,18.0
2021-0094,1,2021-12-20,2021,12,Lunes,1,AU DELLEPIANE Y LACARRA,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",True,9.0, 99624.29795829 97569.69801131,-58.46739825,-34.65117757,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,43.0
2021-0095,1,2021-12-30,2021,12,Martes,0,AV. GAONA Y TERRADA,AVENIDA,GAONA AV.,True,11.0, 99116.45492358 101045.23284826,-58.47293407,-34.61984745,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MOTO,MASCULINO,27.0
2021-0096,1,2021-12-15,2021,12,Miercoles,10,AV. EVA PERON 4071,AVENIDA,"PERON, EVA AV.",False,9.0, 99324.54463985 97676.26932409,-58.47066794,-34.65021673,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,AUTO,MASCULINO,60.0
2021-0097,1,2021-11-18,2021,11,Martes,6,PADRE CARLOS MUJICA 709,CALLE,PADRE CARLOS MUJICA,False,1.0, 107664.16647795 104708.63962087,-58.37976155,-34.58679619,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,BICICLETA,MASCULINO,53.0
